2025-06-15 01:36:21.227 | INFO     | __main__:get_Z3_result:339 - Z3批量求解任务启动，待处理文件数: 449
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1511861, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1511861'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1457448, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1457448'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1180553, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1180553'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1501963
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1239887
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1363508
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1501963, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1501963'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1111306
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1185504, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1185504'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1239887, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1239887'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1363508, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1363508'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1304150
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1175597
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1111306, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1111306'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1378334
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1477234, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1477234'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1140979
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1304150, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1304150'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1427784
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1175597, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1175597'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1378334, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1378334'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1536565
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1140979, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1140979'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1427784, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1427784'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1442610
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1536565, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1536565'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1487115
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1472283
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1516806
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1531625
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1190446
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1442610, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1442610'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1155821
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1487115, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1487115'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1516806, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1516806'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1531625, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1531625'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1190446, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1190446'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1432726
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1106358
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1155821, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1155821'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1447559
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1299201
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1407998
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1195380
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1106358, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1106358'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1472283, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1472283'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1412940
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1447559, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1447559'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1299201, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1299201'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1195380, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1195380'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1407998, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1407998'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1412940, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1412940'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1353611
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1432726, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1432726'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1096465
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1284381
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1482183
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1353611, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1353611'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1234944
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1338770
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1403060
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1096465, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1096465'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1284381, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1284381'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1482183, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1482183'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1234944, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1234944'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1338770, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1338770'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1314036
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1462393
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1373393
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1314036, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1314036'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1215157
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1254732
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1506917
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1403060, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1403060'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1462393, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1462393'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1373393, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1373393'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1121208
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1215157, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1215157'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1229995
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1506917, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1506917'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1121208, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1121208'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1229995, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1229995'
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1422833
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1526680
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead646947
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead647013
2025-06-15 01:36:21.235 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1254732, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1254732'
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1422833, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1422833'
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1526680, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/lsmod/lsmod1526680'
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead646947, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead646947'
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/mkfs.ext/mkfs.ext21453754
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead647013, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead647013'
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/mkfs.ext/mkfs.ext21453745
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:293 - [Worker] 开始处理: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/readahead/readahead671140
2025-06-15 01:36:21.236 | INFO     | __main__:process_z3_file:323 - [Worker] 处理异常: /home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/mkfs.ext/mkfs.ext21453754, 错误: [Errno 2] No such file or directory: '/home/nju/Downloads/smt/buzybox_angr.tar.gz/single_test/mkfs.ext/mkfs.ext21453754'
